timestamp,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z,acc_x,acc_y,acc_z,w_yaw,w_pitch,w_roll,gesture_id,user_id,trial_id,label,source
0.43338004,-0.19160642,0.27401024,0.11723152,0.9810657,0.10170901,0.16226538,0.028902475,0.25,0.7307692,0.08,1.9350423,-0.91109633,0.12191732,17,M3,10,2,g17_M3_t10.mat
0.45004603,-0.20306082,0.26476914,0.12421146,0.9786686,0.08981362,0.18141833,0.035054855,0.33333334,0.6923077,0.08,1.9533682,-1.0358875,-0.03341698,17,M3,10,2,g17_M3_t10.mat
0.46671203,-0.21743414,0.25216827,0.13319445,0.9760581,0.07641565,0.1996329,0.040224932,0.375,0.65384614,0.12,1.8163599,-1.2025664,-0.17391598,17,M3,10,2,g17_M3_t10.mat
0.48338702,-0.22797482,0.24087434,0.14167233,0.9742837,0.067118526,0.21055536,0.04396396,0.375,0.65384614,0.12,1.7360748,-1.2470723,-0.087522164,17,M3,10,2,g17_M3_t10.mat
0.500051,-0.24007022,0.22536497,0.15252127,0.9710739,0.05280578,0.22687602,0.052480627,0.41666666,0.7307692,0.2,1.7404381,-1.3020502,0.25718033,17,M3,10,2,g17_M3_t10.mat
0.51673007,-0.24907847,0.2141576,0.16003,0.9672225,0.0378719,0.2433988,0.06167101,0.5,0.7692308,0.2,1.7788353,-1.4303318,0.20132986,17,M3,10,2,g17_M3_t10.mat
0.53340304,-0.26169726,0.1964284,0.1721802,0.96583235,0.03240356,0.24885765,0.06471221,0.7083333,0.8076923,0.2,1.7177488,-1.5114897,0.14984263,17,M3,10,2,g17_M3_t10.mat
0.55006903,-0.26830143,0.18192096,0.1808532,0.96205014,0.016719455,0.26232317,0.07325657,0.7916667,0.84615386,0.2,1.3713009,-1.5586135,0.12366269,17,M3,10,2,g17_M3_t10.mat
0.566734,-0.27591547,0.1637324,0.19199592,0.95869136,0.0007977165,0.2723127,0.08219578,0.75,0.9230769,0.24,1.0981568,-1.6127187,0.19522117,17,M3,10,2,g17_M3_t10.mat
0.5834091,-0.27913764,0.1486851,0.2002003,0.95531046,-0.015233802,0.280667,0.09151974,0.75,1.0,0.24,0.98558307,-1.614464,0.18300384,17,M3,10,2,g17_M3_t10.mat
0.600062,-0.28531912,0.12967569,0.21104918,0.953226,-0.025654577,0.28512758,0.096975416,0.875,1.0384616,0.28,0.8939533,-1.6380261,0.10708205,17,M3,10,2,g17_M3_t10.mat
0.616741,-0.2863422,0.112694696,0.21915229,0.9506277,-0.042104516,0.28936437,0.103935115,0.8333333,1.0769231,0.28,0.5832847,-1.6423894,-0.08839484,17,M3,10,2,g17_M3_t10.mat
0.63339907,-0.2882152,0.09520929,0.22821839,0.94988066,-0.047983434,0.29014984,0.1060069,0.75,1.0384616,0.36,0.44889432,-1.6615881,-0.16780731,17,M3,10,2,g17_M3_t10.mat
0.65006804,-0.28619805,0.07924487,0.23542243,0.9478625,-0.065550044,0.2912159,0.11159415,0.6666667,1.1153846,0.48,0.3110133,-1.7008579,-0.22453053,17,M3,10,2,g17_M3_t10.mat
0.666733,-0.28309047,0.063059755,0.24185231,0.9459032,-0.08367105,0.29127803,0.115859665,0.7083333,1.1923077,0.48,0.24032749,-1.7296559,-0.43571538,17,M3,10,2,g17_M3_t10.mat
0.6834171,-0.27770978,0.04645823,0.24921407,0.9444598,-0.10292471,0.28942922,0.11676005,0.6666667,1.1923077,0.48,0.07539388,-1.802087,-0.886883,17,M3,10,2,g17_M3_t10.mat
0.70007205,-0.27146074,0.031715497,0.255118,0.94383484,-0.1158288,0.28696656,0.11580101,0.6666667,1.2692307,0.48,-0.020599244,-1.8160496,-1.0230187,17,M3,10,2,g17_M3_t10.mat
0.71673805,-0.26261225,0.018190539,0.2603045,0.9436836,-0.12255307,0.28509796,0.11472207,0.7083333,1.3076923,0.44,-0.14888094,-1.7453637,-1.1748624,17,M3,10,2,g17_M3_t10.mat
0.73342204,-0.25409696,0.0054575945,0.2657883,0.9444644,-0.1475557,0.27295914,0.10820246,0.5833333,1.2692307,0.44,-0.61313856,-1.3552827,-1.2062782,17,M3,10,2,g17_M3_t10.mat
0.750077,-0.24323906,-0.006647952,0.27077097,0.94543797,-0.15572597,0.2659422,0.10569452,0.625,1.2307693,0.36,-0.75625557,-1.2226377,-1.1565363,17,M3,10,2,g17_M3_t10.mat
0.766757,-0.23230241,-0.01710569,0.2737042,0.9479238,-0.16580087,0.25236684,0.10130035,0.625,1.1923077,0.32,-1.1288834,-0.9713102,-1.2071509,17,M3,10,2,g17_M3_t10.mat
0.78341705,-0.21938665,-0.02603411,0.277403,0.94898,-0.16887754,0.2468714,0.099859156,0.5416667,1.0384616,0.32,-1.3007984,-0.9023697,-1.1818436,17,M3,10,2,g17_M3_t10.mat
0.800085,-0.20573029,-0.03306207,0.27937314,0.952271,-0.17683004,0.22914548,0.09697125,0.45833334,1.0,0.36,-1.6245569,-0.8377926,-1.0395993,17,M3,10,2,g17_M3_t10.mat
0.81676406,-0.1911202,-0.039823927,0.28020546,0.95637363,-0.18445608,0.2057904,0.09474073,0.41666666,1.0,0.36,-1.8575583,-0.74529004,-0.9872394,17,M3,10,2,g17_M3_t10.mat
0.833423,-0.17590006,-0.045308515,0.27861905,0.9576363,-0.18650268,0.19819215,0.094177894,0.33333334,0.96153843,0.36,-1.9195175,-0.7208555,-0.96978617,17,M3,10,2,g17_M3_t10.mat
0.85009503,-0.16082968,-0.049132288,0.27850735,0.9612882,-0.19499592,0.17157398,0.091998525,0.29166666,0.9230769,0.44,-2.1254663,-0.84739184,-1.1155212,17,M3,10,2,g17_M3_t10.mat
0.86677307,-0.13498484,-0.05519016,0.26940638,0.963926,-0.20312741,0.14647725,0.09016775,0.25,1.0,0.48,-2.2380402,-0.9233137,-1.1067945,17,M3,10,2,g17_M3_t10.mat
0.8834271,-0.12057673,-0.059143994,0.26938027,0.9651502,-0.20573778,0.13508727,0.08892992,0.20833333,1.1153846,0.48,-2.2677107,-0.8316839,-1.1355925,17,M3,10,2,g17_M3_t10.mat
0.90009403,-0.09726097,-0.063908644,0.26157856,0.96766853,-0.21245356,0.10547397,0.08576919,0.16666667,1.0384616,0.52,-2.3226886,-0.6187537,-1.0579252,17,M3,10,2,g17_M3_t10.mat
0.9167601,-0.07932253,-0.0683445,0.26154485,0.96808964,-0.21425365,0.09794555,0.085466385,0.16666667,1.0,0.52,-2.3270519,-0.5402139,-0.8772837,17,M3,10,2,g17_M3_t10.mat
0.93343306,-0.06130643,-0.069818154,0.25719428,0.969793,-0.21582186,0.072845526,0.08726968,0.25,1.0769231,0.44,-2.35585,-0.39535156,-0.5613791,17,M3,10,2,g17_M3_t10.mat
0.9501051,-0.042231746,-0.07336034,0.25538483,0.9713768,-0.21480243,0.04667371,0.09004812,0.33333334,1.1153846,0.4,-2.589724,-0.21383731,-0.48632994,17,M3,10,2,g17_M3_t10.mat
0.96676505,-0.01661006,-0.07564011,0.24642023,0.9723525,-0.21257727,0.026859185,0.09284411,0.33333334,1.1153846,0.4,-2.761639,-0.120462194,-0.41477144,17,M3,10,2,g17_M3_t10.mat
0.98345304,0.0023588266,-0.07635594,0.24450794,0.9735012,-0.2072014,-0.010499354,0.09619117,0.29166666,1.1153846,0.44,-2.985041,-0.052394353,-0.44706002,17,M3,10,2,g17_M3_t10.mat
1.000107,0.028324883,-0.077014074,0.23690917,0.9736077,-0.20519973,-0.029564485,0.09543094,0.083333336,1.2307693,0.52,-2.9431531,-0.0035251281,-0.45840466,17,M3,10,2,g17_M3_t10.mat
1.01677,0.04712425,-0.07482445,0.23162578,0.973636,-0.20305432,-0.042264108,0.094950825,0.041666668,1.2692307,0.48,-2.8934112,0.11079394,-0.44444203,17,M3,10,2,g17_M3_t10.mat
1.033443,0.06921517,-0.07312437,0.22568025,0.97333825,-0.19607098,-0.07075122,0.095724314,0.083333336,1.2692307,0.44,-2.7529125,0.39702794,-0.1285374,17,M3,10,2,g17_M3_t10.mat
1.050111,0.0920946,-0.07180522,0.21968356,0.97263503,-0.18761571,-0.09545417,0.09833555,0.125,1.3076923,0.4,-2.7337136,0.49040306,-0.06134222,17,M3,10,2,g17_M3_t10.mat
1.0667751,0.113239735,-0.068015225,0.21392082,0.9713044,-0.17848052,-0.12182237,0.099356286,0.041666668,1.3461539,0.48,-2.7703657,0.6099582,-0.27165443,17,M3,10,2,g17_M3_t10.mat
1.083451,0.13438629,-0.06323792,0.20764418,0.97010416,-0.17147902,-0.1401454,0.09925775,-0.041666668,1.3846154,0.52,-2.7555304,0.6998426,-0.30743366,17,M3,10,2,g17_M3_t10.mat
1.100129,0.15549693,-0.0573181,0.20037594,0.96819574,-0.1601811,-0.16448456,0.099417746,-0.083333336,1.3846154,0.56,-2.5879786,0.9302261,-0.25681913,17,M3,10,2,g17_M3_t10.mat
1.1167821,0.17561182,-0.05147708,0.19332993,0.96761614,-0.15620987,-0.17138764,0.0997184,-0.16666667,1.3846154,0.56,-2.4666781,1.0951596,-0.19136927,17,M3,10,2,g17_M3_t10.mat
1.133455,0.1966537,-0.0415883,0.18568762,0.9653389,-0.13870284,-0.19589819,0.10250025,-0.125,1.2692307,0.56,-2.2424035,1.3953563,-0.011600364,17,M3,10,2,g17_M3_t10.mat
1.150123,0.21287145,-0.033115435,0.17993203,0.96327376,-0.12448837,-0.21435387,0.10324128,-0.25,1.3076923,0.6,-2.1149943,1.3386331,-0.3467036,17,M3,10,2,g17_M3_t10.mat
1.166789,0.23102142,-0.018824806,0.17196827,0.96257704,-0.118278265,-0.22116357,0.10267595,-0.29166666,1.3076923,0.6,-1.9221356,1.4093189,-0.41389877,17,M3,10,2,g17_M3_t10.mat
1.183462,0.24643272,-0.007928706,0.16406515,0.9610446,-0.10051011,-0.23671691,0.10127238,-0.25,1.2307693,0.52,-1.4561325,1.5463272,-0.36502954,17,M3,10,2,g17_M3_t10.mat
1.2001361,0.260636,0.006524582,0.1561149,0.96007526,-0.082796425,-0.24760795,0.10045179,-0.20833333,1.1153846,0.44,-1.1899699,1.695553,-0.27514508,17,M3,10,2,g17_M3_t10.mat
1.216824,0.27284762,0.020959083,0.14857534,0.9592318,-0.06797485,-0.25501406,0.10110208,-0.20833333,1.1153846,0.44,-1.1105574,1.7592576,-0.17653397,17,M3,10,2,g17_M3_t10.mat
1.233474,0.2835353,0.03791479,0.1412306,0.9585428,-0.056484383,-0.2599726,0.102076046,-0.16666667,1.0384616,0.36,-0.9761671,1.830816,-0.10584814,17,M3,10,2,g17_M3_t10.mat
1.250144,0.28999943,0.052053522,0.1351803,0.9585428,-0.056484383,-0.2599726,0.102076046,-0.16666667,1.0384616,0.36,-0.9761671,1.830816,-0.10584814,17,M3,10,2,g17_M3_t10.mat
1.2668041,0.29727083,0.07054884,0.12695485,0.9568139,-0.0292355,-0.27000368,0.10368503,-0.20833333,0.96153843,0.32,-0.7990161,1.7767109,-0.23587517,17,M3,10,2,g17_M3_t10.mat
1.283475,0.3005986,0.084513195,0.121421136,0.956491,-0.012298149,-0.272623,0.10320104,-0.25,0.9230769,0.32,-0.35221183,1.6719911,-0.24023849,17,M3,10,2,g17_M3_t10.mat
1.3001461,0.3052643,0.103968374,0.11519787,0.95655763,-0.0030395254,-0.2726816,0.10311689,-0.25,0.88461536,0.32,-0.19513218,1.6458111,-0.20184125,17,M3,10,2,g17_M3_t10.mat
1.316812,0.3057374,0.11985824,0.11014965,0.9567668,0.007553721,-0.27177656,0.103333265,-0.25,0.88461536,0.24,-0.045033857,1.6414478,-0.14162737,17,M3,10,2,g17_M3_t10.mat
1.3334861,0.30621904,0.13671675,0.10391426,0.9571976,0.020097224,-0.26944375,0.10377329,-0.16666667,0.84615386,0.2,0.19320358,1.6039232,-0.13377342,17,M3,10,2,g17_M3_t10.mat
1.3501531,0.30341813,0.1520233,0.0996321,0.9577569,0.029245036,-0.2666101,0.10375684,-0.16666667,0.8076923,0.16,0.28483337,1.5716347,-0.163444,17,M3,10,2,g17_M3_t10.mat
1.366816,0.2994993,0.16846368,0.09461244,0.958972,0.045292098,-0.25977832,0.1040993,-0.125,0.7307692,0.12,0.5509961,1.4704055,-0.06832357,17,M3,10,2,g17_M3_t10.mat
1.383488,0.29472747,0.18289375,0.08982195,0.9603764,0.056720562,-0.25201884,0.10462545,-0.125,0.7307692,0.12,0.7211657,1.3499777,-0.10323015,17,M3,10,2,g17_M3_t10.mat
1.400156,0.28928554,0.19524264,0.0857613,0.9615309,0.064237885,-0.24571002,0.10468189,-0.125,0.6923077,0.08,0.8058142,1.3063445,-0.10235747,17,M3,10,2,g17_M3_t10.mat
1.4168221,0.2806959,0.2082236,0.08166529,0.9634591,0.07333259,-0.23522268,0.10506784,-0.041666668,0.7307692,0.04,0.9908191,1.1684635,-0.06919622,17,M3,10,2,g17_M3_t10.mat
1.433494,0.27213645,0.2213983,0.079094,0.9646399,0.07770661,-0.22894412,0.1049575,-0.0,0.7307692,0.04,1.0571417,1.1073769,-0.14686339,17,M3,10,2,g17_M3_t10.mat
1.4501631,0.2619551,0.23266937,0.075862676,0.9666313,0.083965674,-0.21831374,0.104464866,0.041666668,0.7307692,0.04,1.209858,1.0410545,-0.20271392,17,M3,10,2,g17_M3_t10.mat
1.4668301,0.24940053,0.24245754,0.07317229,0.9690455,0.09051306,-0.20464821,0.10429427,0.083333336,0.6923077,0.0,1.3451209,0.98694927,-0.15471734,17,M3,10,2,g17_M3_t10.mat
1.483515,0.2390472,0.25020453,0.07025335,0.97149235,0.095150776,-0.18956397,0.10589856,0.125,0.6923077,-0.04,1.4419868,0.83597827,-0.2201672,17,M3,10,2,g17_M3_t10.mat
1.5001721,0.22627401,0.25840563,0.06704855,0.9731532,0.09759194,-0.17929001,0.10631908,0.20833333,0.7307692,-0.04,1.4638034,0.7661651,-0.33448628,17,M3,10,2,g17_M3_t10.mat
1.5168492,0.21223925,0.265749,0.06624888,0.9754539,0.101367705,-0.16289656,0.10806988,0.20833333,0.7307692,-0.04,1.5545604,0.7618018,-0.25769177,17,M3,10,2,g17_M3_t10.mat
1.5335101,0.20026426,0.27113184,0.06507446,0.9761169,0.10303759,-0.15692593,0.109331876,0.29166666,0.6923077,-0.12,1.5781224,0.7644198,-0.19747792,17,M3,10,2,g17_M3_t10.mat
1.5501771,0.1858973,0.27589887,0.06462314,0.97777295,0.10741848,-0.1401463,0.1130502,0.33333334,0.7307692,-0.16,1.5571785,0.6684267,-0.1861333,17,M3,10,2,g17_M3_t10.mat
1.566843,0.17191482,0.2804898,0.06337885,0.97777295,0.10741848,-0.1401463,0.1130502,0.33333334,0.7307692,-0.16,1.5571785,0.6684267,-0.1861333,17,M3,10,2,g17_M3_t10.mat
1.583515,0.15883926,0.28357708,0.06530746,0.98021543,0.1135758,-0.11080887,0.11832069,0.375,0.7692308,-0.16,1.4847473,0.52356434,-0.32052365,17,M3,10,2,g17_M3_t10.mat
1.60018,0.14433041,0.28670844,0.065832384,0.981246,0.11491754,-0.099120624,0.118850276,0.375,0.7692308,-0.16,1.4271514,0.42233524,-0.44618735,17,M3,10,2,g17_M3_t10.mat
1.616844,0.13168421,0.28877643,0.0655939,0.982227,0.11691348,-0.08381378,0.12056783,0.45833334,0.8076923,-0.2,1.4140614,0.44938782,-0.22103986,17,M3,10,2,g17_M3_t10.mat
1.6335211,0.1165594,0.29118195,0.06790135,0.98254293,0.11872838,-0.07357375,0.12288155,0.5,0.8076923,-0.2,1.3660649,0.46509582,-0.15995336,17,M3,10,2,g17_M3_t10.mat
1.6501881,0.10434973,0.29209936,0.06857881,0.9826714,0.12111623,-0.062899165,0.12542546,0.5416667,0.7692308,-0.24,1.1897867,0.44153386,-0.16431668,17,M3,10,2,g17_M3_t10.mat
1.666851,0.09373318,0.2927826,0.07059952,0.98282915,0.123461656,-0.051087875,0.12725657,0.5416667,0.8076923,-0.24,1.0344523,0.3368141,-0.31441498,17,M3,10,2,g17_M3_t10.mat
1.683524,0.08177024,0.29428288,0.07227303,0.9829941,0.124981955,-0.04197131,0.12783082,0.5416667,0.8076923,-0.24,0.96987516,0.29754418,-0.36241153,17,M3,10,2,g17_M3_t10.mat
1.7001951,0.070668906,0.29476035,0.07610333,0.9830545,0.1259276,-0.035540845,0.12838571,0.5,0.8076923,-0.24,0.8730094,0.24431165,-0.31703296,17,M3,10,2,g17_M3_t10.mat
1.716858,0.060623884,0.29537982,0.07665697,0.98304206,0.12711993,-0.026529998,0.12948003,0.5416667,0.8076923,-0.24,0.7866156,0.22249502,-0.26118243,17,M3,10,2,g17_M3_t10.mat
1.733528,0.05145515,0.29547253,0.079742886,0.9828784,0.12809367,-0.019514354,0.13100064,0.5416667,0.84615386,-0.24,0.738619,0.21900435,-0.21405855,17,M3,10,2,g17_M3_t10.mat
1.7501961,0.043856088,0.29446304,0.081468835,0.9827941,0.12853555,-0.014660496,0.13183063,0.5416667,0.88461536,-0.24,0.6557159,0.15704517,-0.27339974,17,M3,10,2,g17_M3_t10.mat
1.766858,0.03771107,0.29404512,0.084333606,0.9827305,0.12898216,-0.0071475687,0.13248903,0.5,0.84615386,-0.24,0.61644596,0.14570053,-0.3213963,17,M3,10,2,g17_M3_t10.mat
1.783534,0.030816365,0.29383206,0.08445187,0.98264074,0.12939179,-0.004140064,0.1328823,0.5,0.84615386,-0.28,0.59113866,0.12999257,-0.27776307,17,M3,10,2,g17_M3_t10.mat
1.8002001,0.024082907,0.29343122,0.0868018,0.98237205,0.13028291,0.0027445748,0.1340303,0.5416667,0.88461536,-0.32,0.49863625,0.11166661,-0.21842188,17,M3,10,2,g17_M3_t10.mat
1.8168691,0.019901743,0.29312885,0.08838008,0.98222023,0.13070536,0.00450391,0.1346822,0.5416667,0.88461536,-0.32,0.44191304,0.11602993,-0.15209936,17,M3,10,2,g17_M3_t10.mat
1.833538,0.015077383,0.2928844,0.0912504,0.9816081,0.13288629,0.008815382,0.13678129,0.5416667,0.84615386,-0.36,0.28047004,0.13697389,-0.12330143,17,M3,10,2,g17_M3_t10.mat
1.8502082,0.010679686,0.29273793,0.09341116,0.9814513,0.13348725,0.009711085,0.13725938,0.5416667,0.84615386,-0.36,0.20716624,0.0994493,-0.15297201,17,M3,10,2,g17_M3_t10.mat
1.8668721,0.007954343,0.29201767,0.095281504,0.98123443,0.13508487,0.011110843,0.13714102,0.45833334,0.8076923,-0.4,0.018670674,-0.03581372,-0.27601776,17,M3,10,2,g17_M3_t10.mat
1.8835431,0.0053152074,0.2912721,0.09615922,0.9811463,0.13590524,0.010929271,0.13697532,0.5,0.8076923,-0.44,-0.12968233,0.0008381946,-0.2742724,17,M3,10,2,g17_M3_t10.mat
0.016663,0.0144443875,0.3559991,-0.013208647,0.99131864,0.13041368,0.015264539,0.0068246163,0.041666668,0.9230769,-0.32,-0.021602448,0.28230977,0.01931198,17,R2,1,2,g17_R2_t01.mat
0.033354,0.0140436785,0.3570066,-0.011524005,0.9905488,0.13612542,0.013319729,0.010278559,0.083333336,0.96153843,-0.28,-0.27816585,0.3809209,0.08912512,17,R2,1,2,g17_R2_t01.mat
0.050011,0.01497891,0.35835427,-0.011077314,0.99012166,0.13965727,0.009979902,0.007440845,-0.041666668,0.96153843,-0.24,-0.35059702,0.56505316,-0.01995793,17,R2,1,2,g17_R2_t01.mat
0.066668004,0.013614283,0.3593508,-0.010106498,0.98970664,0.14278018,0.008307756,0.005061591,-0.29166666,0.9230769,-0.12,-0.21009801,0.57028913,-0.032175247,17,R2,1,2,g17_R2_t01.mat
0.083345,0.014411357,0.36021262,-0.009994662,0.9888933,0.14844596,0.0072855093,0.00093678903,-0.29166666,0.9230769,-0.12,-0.08181631,0.64795625,-0.11071507,17,R2,1,2,g17_R2_t01.mat
0.09999901,0.01574565,0.36215988,-0.010650336,0.9883155,0.15219729,0.0080144135,-0.0020451078,-0.5416667,0.7307692,-0.16,0.1302412,0.6130497,-0.17267424,17,R2,1,2,g17_R2_t01.mat
0.116672,0.015067362,0.36369324,-0.009513802,0.98812944,0.15299977,0.012681675,-0.0055255387,-0.5,0.84615386,-0.2,0.56133753,0.11039483,-0.20234485,17,R2,1,2,g17_R2_t01.mat
0.13334201,0.014898975,0.36442056,-0.008555696,0.98810977,0.15291366,0.014441913,-0.006927026,-0.5,0.88461536,-0.2,0.5901355,0.022255698,-0.2581954,17,R2,1,2,g17_R2_t01.mat
0.15000701,0.0124502955,0.365043,-0.007558062,0.98800343,0.15265094,0.020574171,-0.011121615,-0.5,0.96153843,-0.2,0.6442407,0.09555953,-0.19274554,17,R2,1,2,g17_R2_t01.mat
0.16668001,0.008712077,0.36486614,-0.006593673,0.98752767,0.15423678,0.027929168,-0.014838187,-0.41666666,0.96153843,-0.24,0.68525594,0.22994988,-0.144749,17,R2,1,2,g17_R2_t01.mat
0.18334901,0.004396706,0.36464247,-0.005820329,0.9872854,0.15506248,0.03073409,-0.016691256,-0.375,0.96153843,-0.2,0.6442407,0.27532846,-0.22154349,17,R2,1,2,g17_R2_t01.mat
0.20001401,-0.003020518,0.3638217,-0.003057793,0.9868335,0.15668735,0.034566592,-0.02034441,-0.41666666,0.88461536,-0.2,0.56046486,0.3084897,-0.31666392,17,R2,1,2,g17_R2_t01.mat
0.216684,-0.009210282,0.36440042,-0.002351559,0.9859818,0.1586343,0.043254454,-0.0283547,-0.5833333,0.88461536,-0.08,0.7681591,0.11388549,-0.4013124,17,R2,1,2,g17_R2_t01.mat
0.233354,-0.018486263,0.3648929,-0.0012182342,0.985764,0.1584899,0.047163785,-0.030427225,-0.5833333,0.88461536,-0.08,0.9697446,0.072870255,-0.39782175,17,R2,1,2,g17_R2_t01.mat
0.250019,-0.029318571,0.3643465,0.0026334447,0.98507863,0.15756068,0.05904249,-0.036177605,-0.5833333,0.7692308,-0.04,1.2594693,-0.010032893,-0.5016688,17,R2,1,2,g17_R2_t01.mat
0.266692,-0.03856985,0.3641306,0.0035917896,0.98415405,0.1557855,0.07444873,-0.040363207,-0.5833333,0.7307692,-0.04,1.6329697,-0.13220595,-0.3472072,17,R2,1,2,g17_R2_t01.mat
0.28336102,-0.053247523,0.36460817,0.007726865,0.98326665,0.15394872,0.087647244,-0.04247922,-0.5416667,0.6923077,0.0,1.7917947,-0.1557679,-0.31840926,17,R2,1,2,g17_R2_t01.mat
0.30002502,-0.07087554,0.36369762,0.013723228,0.9821069,0.15154634,0.10300828,-0.043463696,-0.375,0.65384614,0.0,1.9820356,-0.20725511,-0.16307494,17,R2,1,2,g17_R2_t01.mat
0.31669602,-0.08516719,0.3616954,0.017175479,0.98038,0.1475131,0.123855695,-0.041889496,-0.29166666,0.65384614,0.04,2.0963547,-0.31546554,0.09697911,17,R2,1,2,g17_R2_t01.mat
0.33338702,-0.10284517,0.3593437,0.022552015,0.978461,0.14356324,0.14338286,-0.038011756,-0.29166666,0.65384614,0.04,2.371244,-0.36171675,0.27500272,17,R2,1,2,g17_R2_t01.mat
0.35003403,-0.121003434,0.3572512,0.031049592,0.9765307,0.13959882,0.16052254,-0.03365317,-0.125,0.65384614,0.04,2.5178518,-0.42280328,0.27762073,17,R2,1,2,g17_R2_t01.mat
0.36670402,-0.14088927,0.35232085,0.03455636,0.9737126,0.13405925,0.18207338,-0.027589483,0.041666668,0.6923077,0.04,2.6452608,-0.543231,0.1947176,17,R2,1,2,g17_R2_t01.mat
0.38337103,-0.16394192,0.34759894,0.04890453,0.9737126,0.13405925,0.18207338,-0.027589483,0.041666668,0.6923077,0.04,2.6452608,-0.543231,0.1947176,17,R2,1,2,g17_R2_t01.mat
0.400054,-0.19199635,0.34081915,0.062355034,0.96622515,0.12390887,0.2256953,-0.010826915,0.16666667,0.65384614,0.04,2.4689825,-0.53799504,0.41637436,17,R2,1,2,g17_R2_t01.mat
0.41670802,-0.20978867,0.33376154,0.07155174,0.9647933,0.12225928,0.23274036,-0.00765095,0.25,0.7307692,0.04,2.5021436,-0.5467217,0.41026574,17,R2,1,2,g17_R2_t01.mat
0.433378,-0.2335717,0.32394636,0.082016885,0.95794207,0.1153499,0.2627178,0.004552898,0.5,0.6923077,-0.04,2.5850468,-0.67762136,0.18948156,17,R2,1,2,g17_R2_t01.mat
0.45006102,-0.25132418,0.31729636,0.09415781,0.95219797,0.10831533,0.28536966,0.012282036,0.5833333,0.7307692,-0.04,2.3215022,-0.78757715,-0.015594606,17,R2,1,2,g17_R2_t01.mat
0.466713,-0.27529222,0.3052485,0.10687506,0.95053273,0.10609104,0.2915862,0.014480209,0.625,0.65384614,-0.12,2.1216621,-0.80852103,-0.031302597,17,R2,1,2,g17_R2_t01.mat
0.483385,-0.2898777,0.2949618,0.11805328,0.9438423,0.09568487,0.31527248,0.024687177,0.625,0.65384614,-0.08,1.8520086,-0.9080048,0.06032719,17,R2,1,2,g17_R2_t01.mat
0.500051,-0.30684277,0.2814029,0.1285786,0.94189554,0.092329025,0.3217469,0.02805376,0.6666667,0.6923077,-0.04,1.7717234,-0.9560014,0.10221509,17,R2,1,2,g17_R2_t01.mat
0.516719,-0.31839332,0.27216473,0.13662696,0.9357292,0.080989085,0.3411117,0.038659096,0.75,0.7307692,-0.04,1.6128985,-1.0231966,0.028911278,17,R2,1,2,g17_R2_t01.mat
0.533388,-0.33729297,0.25634477,0.14948952,0.93197834,0.0720377,0.35242626,0.044975437,0.7916667,0.7307692,-0.12,1.3737884,-1.2047108,-0.113333054,17,R2,1,2,g17_R2_t01.mat
0.55006,-0.34747022,0.24276207,0.1590615,0.9305009,0.067267686,0.35689995,0.04759821,0.7916667,0.7307692,-0.04,1.231544,-1.2413627,-0.1718016,17,R2,1,2,g17_R2_t01.mat
0.566725,-0.36010075,0.2263959,0.16944425,0.92750496,0.056217548,0.36552024,0.0544887,0.7916667,0.6923077,-0.04,0.9278567,-1.26667,-0.0025046365,17,R2,1,2,g17_R2_t01.mat
0.583395,-0.367776,0.21237831,0.17616512,0.9250549,0.044126417,0.37155443,0.065371946,0.75,0.7307692,0.04,0.6311507,-1.3356105,0.2549314,17,R2,1,2,g17_R2_t01.mat
0.600067,-0.37546572,0.19539183,0.18426944,0.9232259,0.033986643,0.37517318,0.075788446,0.75,0.84615386,0.08,0.5526109,-1.3827344,0.36139652,17,R2,1,2,g17_R2_t01.mat
0.616734,-0.37891185,0.17796034,0.19053079,0.9217694,0.026052868,0.3777208,0.08360338,0.7916667,0.9230769,0.04,0.53603023,-1.4185137,0.31514528,17,R2,1,2,g17_R2_t01.mat
0.633401,-0.38432273,0.16088727,0.195078,0.9203308,0.013047588,0.37977567,0.09268971,0.9166667,1.0,0.04,0.3405534,-1.5214881,-0.0016319852,17,R2,1,2,g17_R2_t01.mat
0.65007305,-0.3854889,0.1424323,0.19867192,0.92015755,0.008876923,0.3797601,0.09493971,0.9166667,1.0,0.04,0.1677658,-1.5406867,-0.13253169,17,R2,1,2,g17_R2_t01.mat
0.6667371,-0.38614678,0.12450297,0.20097037,0.92051464,-0.00486158,0.3772382,0.101590335,0.8333333,0.9230769,0.08,-0.2057347,-1.5354508,-0.19100022,17,R2,1,2,g17_R2_t01.mat
0.68340707,-0.38354877,0.1048643,0.2025542,0.92157245,-0.017122809,0.37199178,0.10969639,0.7916667,0.96153843,0.12,-0.47364277,-1.4987987,0.027165942,17,R2,1,2,g17_R2_t01.mat
0.70007604,-0.3827741,0.08585212,0.20174246,0.9233239,-0.02958347,0.36412472,0.11836854,0.75,1.0,0.2,-0.71100754,-1.53196,-0.005122657,17,R2,1,2,g17_R2_t01.mat
0.716742,-0.3773744,0.06899463,0.20124698,0.92489505,-0.0386416,0.35718557,0.12447667,0.7083333,1.0384616,0.24,-0.82881725,-1.5537766,-0.013849303,17,R2,1,2,g17_R2_t01.mat
